customer_id,home_store,customer_first-name,customer_email,customer_since,loyalty_card_number,birthdate,gender,birth_year
5041,5,Yasir,Rae@ac.edu,12/12/2017,719-108-6394,19/06/1971,M,1971
5042,5,Sara,Carson@varius.net,14/09/2017,005-902-1147,21/09/1986,N,1986
5043,5,Joseph,Mufutau@ridiculus.com,15/12/2017,860-861-9854,05/09/1971,M,1971
5044,5,Kyla,Tyler@non.us,27/07/2017,958-484-3738,30/12/1962,F,1962
5045,5,Hall,Grady@viverra.gov,09/04/2019,141-386-1471,09/04/2001,M,2001
5046,5,Sierra,Anthony@Class.us,14/11/2017,559-739-1508,19/04/1988,N,1988
5047,5,Hector,Willa@tortor.com,31/05/2017,714-524-1120,16/06/1959,M,1959
5048,5,Jin,Lewis@sem.org,04/04/2019,636-079-5610,23/02/2001,N,2001
5049,5,Vaughan,Hammett@primis.gov,31/05/2018,850-211-8761,30/04/1993,N,1993
5050,5,Roary,Hyatt@senectus.com,30/06/2018,639-964-1848,01/11/1983,F,1983
5051,5,Kyla,Burke@pharetra.gov,13/02/2018,645-456-4827,08/08/1990,N,1990
5052,5,Bryar,Deborah@mauris.us,21/02/2018,599-472-2561,23/11/1975,F,1975
5053,5,Reagan,Illana@bibendum.edu,04/01/2019,175-540-6733,17/06/1995,F,1995
5054,5,Ulysses,Linus@egestas.org,14/11/2018,907-601-7860,28/07/1997,N,1997
5055,5,Catherine,Abel@luctus.gov,07/06/2017,143-651-4247,16/11/1959,F,1959
5056,5,Yasir,Brock@dictum.net,22/07/2017,061-925-2978,03/09/1962,M,1962
5057,5,Zephania,Ingrid@Curabitur.org,25/02/2019,045-239-2781,06/03/2000,N,2000
5058,5,Cairo,Regina@rutrum.org,02/04/2018,535-386-5884,29/04/1978,M,1978
5059,5,Martena,Latifah@purus.com,28/02/2019,483-038-6849,10/11/1998,F,1998
5060,5,Hilda,Marah@morbi.com,16/01/2018,834-045-8923,17/08/1973,F,1973
5061,5,Yoko,Haley@sed.com,17/12/2017,778-451-1040,14/10/1971,F,1971
5062,5,Leila,Destiny@Cras.net,12/03/2018,893-303-6522,11/01/1977,F,1977
5063,5,Cynthia,Len@Morbi.us,01/03/2019,136-049-5766,19/04/2000,N,2000
5064,5,Solomon,Shannon@Vestibulum.edu,14/06/2018,090-926-2119,30/10/1982,M,1982
5065,5,Odessa,Noel@quis.us,04/09/2017,155-036-1690,28/05/1965,F,1965
5066,5,Justin,Angela@Mauris.com,16/04/2018,892-756-0906,09/03/1979,M,1979
5067,5,Paki,Deirdre@conubia.net,28/01/2017,697-157-0647,26/11/1980,N,1980
5068,5,Ori,Fallon@aptent.com,10/08/2017,859-086-4788,05/11/1963,F,1963
5069,5,Brian,Yen@non.us,16/02/2018,639-535-0494,16/07/1975,M,1975
5070,5,Mallory,Sophia@nibh.edu,22/05/2018,755-892-4349,04/06/1981,F,1981
5071,5,Beau,Rose@Vivamus.gov,01/12/2017,940-695-0745,27/10/1970,M,1970
5072,5,Althea,Colin@In.com,02/03/2017,265-479-9112,02/10/1981,N,1981
5073,5,Urielle,Wyatt@conubia.com,19/11/2017,749-707-2995,30/01/1970,F,1970
5074,5,Miriam,Vaughan@facilisis.net,19/02/2018,416-488-1852,03/10/1975,F,1975
5075,5,Adrian,Leslie@viverra.com,17/05/2017,519-675-5830,10/09/1983,N,1983
5076,5,Guinevere,Beck@lorem.gov,26/12/2018,792-225-9636,22/11/1994,F,1994
5077,5,Adria,Karen@placerat.edu,25/02/2018,262-828-2176,27/11/1990,N,1990
5078,5,Gage,Dana@Curabitur.net,14/04/2017,090-829-2339,04/11/1982,N,1982
5079,5,Sybil,Louis@adipiscing.org,31/01/2017,981-129-9290,30/01/1952,F,1952
5080,5,Elmo,Macaulay@Cum.us,26/09/2018,683-004-1071,06/04/1989,M,1989
5081,5,Brady,Courtney@magnis.net,15/05/2018,414-204-4561,26/11/1992,N,1992
5082,5,Roth,Vladimir@Quisque.net,24/11/2017,061-527-8955,24/05/1970,M,1970
5083,5,Yardley,Neve@Class.gov,10/02/2019,085-930-2719,25/10/1999,N,1999
5084,5,Randall,Charity@nibh.net,03/06/2018,551-416-9431,23/05/1993,N,1993
5085,5,Ray,Nigel@ultrices.us,02/09/2017,668-644-6225,31/03/1965,M,1965
5086,5,Adara,Chaney@accumsan.org,14/07/2018,036-348-1997,07/09/1984,F,1984
5087,5,Sopoline,Nelle@posuere.us,24/12/2018,956-476-8438,01/10/1994,F,1994
5088,5,Megan,Charles@mollis.org,22/04/2018,009-027-9803,01/08/1979,F,1979
5089,5,Mollie,Felicia@dolor.us,19/08/2017,824-848-2525,30/05/1964,F,1964
5090,5,Marsden,Helen@metus.org,14/11/2018,659-011-4235,06/04/1992,M,1992
5091,5,Meghan,Slade@In.org,11/01/2017,687-174-8230,24/06/1980,N,1980
5092,5,Cleo,Lael@montes.gov,06/08/2018,740-341-9235,06/02/1986,F,1986
5093,5,Tiger,Igor@magna.org,07/11/2018,516-070-9394,01/11/1991,M,1991
5094,5,Rogan,Clayton@non.org,05/04/2017,769-376-2504,10/01/1956,M,1956
5095,5,Ferris,Dominic@consectetuer.us,23/09/2017,838-720-1287,14/07/1966,M,1966
5096,5,Kai,Cade@Aliquam.org,08/04/2018,379-957-8974,24/09/1978,F,1978
5097,5,Yuli,Jakeem@turpis.org,22/10/2017,429-805-7863,11/09/1987,N,1987
5098,5,Odessa,Deanna@lacinia.org,21/10/2018,309-117-4600,12/10/1990,F,1990
5099,5,Jillian,Ursa@cursus.gov,15/05/2018,793-155-2087,30/12/1980,F,1980
5100,5,Barclay,Keith@massa.edu,22/12/2017,718-551-8377,09/02/1972,M,1972
5101,5,Justina,Stuart@sem.gov,22/01/2017,604-592-2090,07/07/1951,F,1951
5102,5,Tana,Micah@bibendum.org,13/07/2018,377-309-3376,03/06/1994,N,1994
5103,5,Andrew,Zachery@ullamcorper.gov,30/04/2017,276-599-4806,11/07/1957,M,1957
5104,5,Yasir,Otto@nostra.edu,19/08/2018,008-170-5026,26/11/1986,M,1986
5105,5,Ruth,Ulric@montes.us,08/08/2018,150-309-3549,30/03/1986,F,1986
5106,5,Janna,Daquan@massa.net,11/01/2019,685-029-8856,19/11/1995,F,1995
5107,5,Kasimir,Dale@at.org,17/10/2017,511-940-0148,13/01/1968,M,1968
5108,5,Jenette,Neville@neque.org,20/01/2018,853-120-4552,30/12/1989,N,1989
5109,5,Tashya,Daria@Quisque.com,18/10/2017,353-896-8468,06/02/1968,F,1968
5110,5,Ursula,Teagan@sapien.gov,01/12/2018,657-665-0802,30/12/1997,N,1997
5111,5,Amir,Craig@Donec.net,02/04/2018,574-775-6882,25/10/1991,N,1991
5112,5,Amos,Isaiah@mauris.net,15/08/2017,560-395-0928,04/03/1964,M,1964
5113,5,Jennifer,Warren@nonummy.gov,25/01/2017,195-810-9465,04/11/1980,N,1980
5114,5,Edward,Sacha@a.org,02/10/2018,629-183-0571,25/06/1996,N,1996
5115,5,Carol,Francis@Aenean.net,21/01/2017,580-733-6882,21/09/1980,N,1980
5116,5,Rafael,Carol@fringilla.com,12/08/2017,366-625-0940,17/12/1963,M,1963
5117,5,Karyn,Galvin@Nam.net,27/12/2017,483-587-4989,22/05/1989,N,1989
5118,5,Belle,Tanisha@orci.gov,17/03/2019,613-992-3485,08/11/1999,F,1999
5119,5,Devin,Joelle@nunc.com,31/03/2017,815-625-7635,25/06/1982,N,1982
5120,5,Mark,Cheryl@et.org,20/03/2019,064-490-1526,13/10/2000,N,2000
5121,5,Mollie,Chester@Maecenas.org,10/11/2018,175-829-3649,21/01/1992,F,1992
5122,5,Fallon,Montana@convallis.us,19/05/2017,007-979-5386,28/09/1958,F,1958
5123,5,Audrey,Carissa@taciti.org,02/04/2019,329-140-9841,04/11/2000,F,2000
5124,5,Hashim,Karen@ac.gov,08/12/2017,795-687-5681,02/04/1971,M,1971
5125,5,Astra,Declan@suscipit.us,24/05/2018,511-266-7056,23/02/1993,N,1993
5126,5,Paloma,Samson@id.net,10/05/2017,629-257-4633,05/03/1958,F,1958
5127,5,Whilemina,Constance@malesuada.com,16/07/2018,109-125-1344,28/10/1984,F,1984
5128,5,Maxwell,Azalia@Curabitur.gov,08/02/2018,397-196-9361,25/06/1990,N,1990
5129,5,Lane,Jillian@pretium.com,01/02/2017,027-524-3589,09/01/1981,N,1981
5130,5,Joan,Mari@varius.org,30/07/2017,130-762-2666,28/07/1985,N,1985
5131,5,Reuben,Lunea@pretium.edu,16/04/2017,391-345-8403,01/09/1956,M,1956
5132,5,Ashton,Signe@vehicula.org,29/07/2018,414-902-8566,13/08/1985,M,1985
5133,5,Rana,Wang@inceptos.org,05/05/2017,624-062-5544,23/05/1983,N,1983
5134,5,Hamish,Deacon@sociosqu.us,04/12/2018,358-197-9302,20/07/1993,M,1993
5135,5,Irma,Davis@porttitor.org,18/01/2019,668-623-5252,22/04/1996,F,1996
5136,5,Donovan,Kai@amet.us,26/03/2019,516-907-6616,30/05/2000,M,2000
5137,5,Ruth,Yoko@primis.gov,23/06/2017,229-461-5730,13/11/1960,F,1960
5138,5,Charles,Arsenio@tincidunt.edu,08/03/2019,688-752-1279,05/05/1999,M,1999
5139,5,Myles,Montana@pulvinar.net,30/09/2017,360-436-4322,23/02/1987,N,1987
5140,5,Tarik,Lacota@sollicitudin.com,24/11/2018,953-082-0773,25/10/1997,N,1997
5141,5,Florence,Devin@sed.org,16/09/2018,996-399-6514,22/01/1996,N,1996
5142,5,Debra,Armand@elementum.org,16/03/2019,221-105-2873,30/08/2000,N,2000
5143,5,Amos,Germane@penatibus.us,29/01/2018,083-299-5133,20/06/1974,M,1974
5144,5,Denise,Caleb@sem.edu,03/03/2019,781-285-9636,01/01/1999,F,1999
5145,5,Nita,Idona@varius.com,09/09/2018,014-260-7499,24/03/1988,F,1988
5146,5,Leigh,Tatiana@Class.us,17/10/2018,196-047-1993,04/11/1996,N,1996
5147,5,Gregory,Desiree@varius.edu,27/11/2018,358-186-7038,13/02/1993,M,1993
5148,5,Willow,Malachi@laoreet.com,26/11/2018,612-962-3656,17/01/1993,F,1993
5149,5,Noel,Zephr@conubia.edu,14/06/2017,636-542-1783,20/04/1960,F,1960
5150,5,Austin,Erin@vehicula.us,11/12/2018,391-638-6296,24/12/1993,M,1993
5151,5,Sophia,Kyla@augue.net,26/10/2017,186-108-0474,25/10/1987,N,1987
5152,5,Reese,Vaughan@habitant.gov,20/05/2017,582-152-1638,24/10/1958,M,1958
5153,5,Dominique,Ori@dui.com,23/02/2017,372-303-7067,30/06/1953,F,1953
5154,5,Abraham,Stone@senectus.edu,21/10/2018,693-649-2351,19/12/1996,N,1996
5155,5,Tashya,Debra@eu.edu,25/08/2018,848-466-9277,06/07/1995,N,1995
5156,5,Blaze,Ashely@quis.edu,19/02/2019,496-908-2991,08/04/1998,M,1998
5157,5,Kenneth,Sawyer@arcu.com,19/09/2017,428-541-3414,26/04/1966,M,1966
5158,5,Bruno,Constance@tincidunt.gov,22/05/2018,048-633-2335,01/02/1993,N,1993
5159,5,Avram,Noelani@posuere.edu,27/05/2018,263-118-5732,03/10/1981,M,1981
5160,5,Velma,Drake@id.net,12/06/2018,712-390-5849,13/09/1982,F,1982
5161,5,Amity,Ashely@scelerisque.gov,04/04/2017,477-514-8584,08/08/1982,N,1982
5162,5,Carol,Willow@tellus.org,27/10/2018,180-429-2795,16/03/1991,F,1991
5163,5,Craig,Tatum@placerat.com,08/07/2018,168-374-0876,20/04/1994,N,1994
5164,5,Brady,Kimberly@arcu.org,08/08/2018,414-449-2034,01/02/1995,N,1995
5165,5,Cole,Declan@Cras.edu,02/03/2017,020-412-3304,18/11/1953,M,1953
5166,5,Tanek,Upton@pulvinar.gov,22/09/2018,385-098-4279,17/01/1989,M,1989
5167,5,Avram,Fuller@Pellentesque.net,18/08/2017,213-882-9939,21/01/1986,N,1986
5168,5,Warren,Phoebe@scelerisque.com,30/07/2018,104-561-2134,05/11/1994,N,1994
5169,5,Gail,Lani@viverra.net,01/08/2018,181-989-4834,26/10/1985,F,1985
5170,5,Heather,Brianna@interdum.edu,28/02/2017,144-085-7920,12/10/1953,F,1953
5171,5,Skyler,Jordan@blandit.us,16/07/2017,483-891-0322,15/04/1962,F,1962
5172,5,Wendy,Hyacinth@faucibus.org,19/04/2017,834-780-0046,24/11/1956,F,1956
5173,5,Noble,Whitney@odio.net,12/04/2017,162-328-7170,15/06/1956,M,1956
5174,5,Jelani,Rajah@ligula.com,09/02/2017,063-305-8816,17/03/1981,N,1981
5175,5,Tobias,Kimberley@aliquet.gov,22/01/2017,896-804-7572,10/07/1951,M,1951
5176,5,Rogan,Ishmael@laoreet.com,03/05/2017,228-356-8288,01/05/1983,N,1983
5177,5,Morgan,Barrett@tristique.gov,23/09/2018,998-712-9101,29/01/1989,F,1989
5178,5,Lee,Anastasia@ornare.com,15/12/2017,612-033-0076,01/02/1989,N,1989
5179,5,Caleb,Kylee@rutrum.gov,15/08/2018,745-334-0310,09/09/1986,M,1986
5180,5,Baker,Lewis@ad.edu,19/11/2018,337-985-2704,10/09/1997,N,1997
5181,5,Denton,Michelle@posuere.us,14/06/2017,182-084-7548,25/04/1960,M,1960
5182,5,Madison,Felicia@magnis.edu,15/11/2018,291-404-7299,04/05/1992,F,1992
5183,5,Kameko,Arden@interdum.edu,25/06/2017,190-734-9216,04/01/1961,F,1961
5184,5,Chaim,Berk@tempus.gov,22/01/2019,657-462-6151,20/07/1996,M,1996
5185,5,Maris,Tamekah@sagittis.edu,28/03/2019,993-087-6709,24/07/2000,F,2000
5186,5,Oprah,Chadwick@purus.gov,25/06/2018,690-541-9643,20/07/1983,F,1983
5187,5,Darryl,Katelyn@dui.edu,01/12/2018,884-693-1637,01/05/1993,F,1993
5188,5,Dai,Amos@Duis.gov,04/10/2017,625-126-2028,01/04/1967,F,1967
5189,5,Rebekah,Judith@netus.org,26/08/2017,732-980-7720,02/11/1964,F,1964
5190,5,Jonah,Emmanuel@Curae.us,22/02/2018,413-164-0301,20/12/1975,M,1975
5191,5,Kirk,Nero@montes.edu,14/03/2017,774-715-7815,21/01/1982,N,1982
5192,5,Castor,India@metus.org,19/04/2017,990-466-4880,19/12/1982,N,1982
5193,5,Margaret,Cain@dolor.gov,06/01/2018,203-432-9720,22/01/1973,F,1973
5194,5,Andrew,Lance@Nunc.net,25/03/2019,408-989-1424,27/11/2000,N,2000
5195,5,Sasha,Armando@conubia.org,17/05/2018,297-315-1892,20/02/1981,F,1981
5196,5,Nelle,Chaney@nostra.org,09/04/2017,312-047-9832,21/09/1982,N,1982
5197,5,Derek,Kennan@posuere.net,26/08/2018,749-469-4407,02/05/1987,M,1987
5198,5,Leigh,Caldwell@quis.org,17/08/2018,708-792-1233,23/10/1986,F,1986
5199,5,Gail,Whoopi@non.edu,27/07/2018,099-392-7300,14/10/1994,N,1994
5200,5,Henry,Amery@turpis.net,07/06/2017,478-143-2547,20/11/1959,M,1959
5201,5,Lamar,Cameron@Sed.gov,10/12/2018,355-552-6016,29/03/1998,N,1998
5202,5,Garrison,Rose@per.edu,25/12/2017,443-656-0284,30/04/1989,N,1989
5203,5,Uriah,Celeste@est.net,10/06/2017,985-548-1184,06/02/1960,M,1960
5204,5,Fredericka,Jenna@velit.com,02/09/2017,813-917-4539,06/04/1965,F,1965
5205,5,Keith,Noble@justo.edu,27/02/2019,025-654-7691,28/03/2000,N,2000
5206,5,Lesley,Thomas@ipsum.org,17/04/2018,790-752-6806,19/04/1979,F,1979
5207,5,Willa,Garth@non.gov,22/08/2018,345-551-4297,04/02/1987,F,1987
5208,5,Forrest,Aidan@magnis.com,15/01/2019,432-049-8822,15/02/1996,M,1996
5209,5,Louis,Astra@Curabitur.gov,22/03/2018,704-155-1172,06/09/1977,M,1977
5210,5,Ori,Colt@Proin.org,05/06/2018,178-588-4005,14/06/1993,N,1993
5211,5,Halla,Keely@varius.com,01/07/2018,059-261-8088,12/02/1994,N,1994
5212,5,Nayda,Peter@tempus.us,13/01/2018,661-065-1100,26/06/1973,F,1973
5213,5,Tanya,Erich@lectus.edu,08/05/2018,819-987-8541,28/07/1980,F,1980
5214,5,Stephen,Sawyer@ullamcorper.us,02/04/2017,511-683-2944,24/10/1955,M,1955
5215,5,Yuli,Rajah@Donec.gov,12/04/2017,133-489-4410,13/10/1982,N,1982
5216,5,Adena,Yoko@nonummy.com,05/02/2018,819-266-0332,26/11/1974,F,1974
5217,5,Kennan,Maisie@eros.edu,01/01/2018,680-885-7966,01/10/1972,M,1972
5218,5,Xaviera,Upton@Nulla.com,28/07/2018,362-335-0725,14/07/1985,F,1985
5219,5,Ariana,Reed@vel.edu,07/07/2017,981-591-3131,20/09/1961,F,1961
5220,5,Danielle,Walker@primis.com,23/10/2017,177-450-0154,19/05/1968,F,1968
5221,5,Stephanie,Ramona@hendrerit.edu,19/10/2018,203-237-9851,27/11/1996,N,1996
5222,5,Hayden,Irene@ultricies.com,04/08/2017,331-772-7148,10/09/1985,N,1985
5223,5,Howard,Vaughan@Nam.net,09/08/2017,116-641-7747,24/10/1985,N,1985
5224,5,Summer,Tobias@ut.edu,15/12/2018,396-377-4461,08/03/1994,F,1994
5225,5,Ima,Eleanor@amet.net,25/07/2018,932-763-9007,22/09/1994,N,1994
5226,5,Kiayada,Latifah@volutpat.us,19/05/2018,737-254-8561,10/01/1993,N,1993
5227,5,Dawn,Dane@vulputate.us,30/09/2017,428-464-8163,18/12/1966,F,1966
5228,5,Charde,Adrian@tortor.edu,06/01/2017,349-505-8576,09/07/1950,F,1950
5229,5,Camilla,Emerson@venenatis.edu,21/03/2018,234-434-5624,06/08/1977,F,1977
5230,5,Teagan,Gregory@Morbi.us,30/03/2019,291-782-4098,10/01/2001,N,2001
5231,5,Nyssa,Brandon@velit.org,17/06/2018,199-180-8519,02/10/1993,N,1993
5232,5,Victoria,Serena@faucibus.edu,07/11/2017,229-516-2155,12/02/1988,N,1988
5233,5,Sean,Lila@sit.com,15/01/2019,234-776-8483,24/02/1999,N,1999
5234,5,Mark,Troy@natoque.org,27/05/2017,761-662-6613,30/03/1959,M,1959
5235,5,Hamilton,Zephania@Vivamus.gov,19/07/2017,815-241-7834,17/06/1962,M,1962
5236,5,Oren,Hanna@sit.org,26/03/2018,205-410-6631,20/08/1991,N,1991
5237,5,Gavin,Allen@quis.us,09/02/2017,130-526-4232,05/08/1952,M,1952
5238,5,Sasha,Deacon@est.com,25/12/2018,190-698-3352,08/08/1998,N,1998
5239,5,Irene,Yvonne@posuere.org,09/10/2018,954-244-6319,30/08/1996,N,1996
5240,5,Uriel,Celeste@mi.com,20/07/2018,496-090-0538,08/08/1994,N,1994
5241,5,Belle,Rafael@Nam.edu,27/01/2017,309-327-0814,18/10/1951,F,1951
5242,5,Flynn,Leonard@Quisque.com,18/09/2018,277-844-9937,13/02/1996,N,1996
5243,5,Jordan,Jonah@egestas.us,13/05/2017,686-827-2302,28/07/1983,N,1983
5244,5,Hiroko,Jesse@tempus.org,31/08/2017,953-888-0110,13/02/1965,F,1965
5245,5,Colton,Wilma@turpis.us,22/07/2018,713-783-5494,10/03/1985,M,1985
5246,5,Hamilton,Clayton@Quisque.net,16/02/2017,988-058-1737,09/01/1953,M,1953
5247,5,Delilah,Wayne@tellus.org,14/04/2018,232-324-8136,13/02/1992,N,1992
5248,5,Ulysses,Aquila@elit.com,29/03/2017,177-660-1818,06/08/1955,M,1955
5249,5,Carla,Hector@accumsan.edu,06/12/2017,108-926-4146,04/11/1988,N,1988
5250,5,Marshall,Garrison@Class.edu,09/04/2018,300-036-1127,03/10/1978,M,1978
5251,5,Daquan,Moses@placerat.gov,08/08/2018,586-264-7261,05/04/1986,M,1986
5252,5,Ethan,Hyacinth@volutpat.edu,28/11/2017,505-955-9439,10/08/1970,M,1970
5253,5,Lester,Hermione@penatibus.us,24/10/2017,838-321-7219,18/06/1968,M,1968
5254,5,Destiny,Dante@quam.org,08/05/2017,192-555-4995,12/01/1958,F,1958
5255,5,Peter,Zachary@sollicitudin.gov,08/01/2017,647-631-6884,31/08/1950,M,1950
5256,5,Galvin,Buffy@vehicula.net,28/08/2017,761-805-7358,19/04/1986,N,1986
5257,5,Elijah,Alexa@id.net,28/02/2017,017-645-0645,10/09/1981,N,1981
5258,5,Zachery,Kaseem@turpis.gov,02/04/2017,564-095-4557,17/07/1982,N,1982
5259,5,Ima,Hanae@ultrices.net,06/05/2017,424-630-8237,22/11/1957,F,1957
5260,5,Deanna,Keith@sagittis.org,01/12/2017,193-895-2887,16/10/1970,F,1970
5261,5,Vernon,Mariko@ante.edu,17/11/2017,525-598-5856,18/12/1969,M,1969
5262,5,Wanda,Kylie@sociosqu.us,18/09/2017,611-393-9794,03/04/1966,F,1966
5263,5,Pearl,Eugenia@nunc.edu,12/08/2017,847-174-8354,27/12/1963,F,1963
5264,5,Marny,Stella@diam.com,15/01/2017,457-757-6039,01/02/1951,F,1951
5265,5,Dante,Clarke@leo.net,15/02/2018,232-327-9610,30/08/1990,N,1990
5266,5,Forrest,Emerald@pretium.org,26/04/2018,182-937-0529,30/10/1979,M,1979
5267,5,Chandler,Jessica@purus.edu,26/04/2018,517-061-8762,02/06/1992,N,1992
5268,5,Mercedes,Anika@cursus.org,25/01/2019,859-783-2584,25/09/1996,F,1996
5269,5,Raja,Kelsey@Curabitur.org,18/03/2018,476-330-1786,14/06/1991,N,1991
5270,5,Arden,Nora@viverra.org,28/04/2018,154-001-9588,24/06/1992,N,1992
5271,5,TaShya,Kasimir@ipsum.gov,30/12/2017,320-664-2499,19/08/1972,F,1972
5272,5,Jerome,Kyra@pretium.net,09/07/2017,200-223-9574,09/01/1985,N,1985
5273,5,India,Janna@magna.org,19/02/2017,002-041-5490,19/03/1953,F,1953
5274,5,Garrett,Plato@Aliquam.com,15/01/2018,416-019-0682,10/08/1973,M,1973
5275,5,Bo,Francesca@consequat.net,16/09/2018,484-025-4659,26/08/1988,F,1988
5276,5,Ralph,Nathaniel@congue.edu,05/01/2019,044-212-0921,25/06/1995,M,1995
5277,5,Yetta,Adrian@in.gov,17/12/2018,544-543-6892,03/06/1998,N,1998
5278,5,Ginger,Xyla@Nullam.us,14/03/2018,951-084-8682,03/03/1977,F,1977
5279,5,Marshall,Samuel@ultrices.edu,04/02/2017,064-915-7088,31/01/1981,N,1981
5280,5,Juliet,Angela@ante.net,06/05/2018,110-982-8209,06/06/1980,F,1980
5281,5,Bevis,Angela@fringilla.edu,11/12/2017,254-425-5537,18/12/1988,N,1988
5282,5,Deacon,Gage@In.com,26/09/2017,576-293-5921,30/09/1966,M,1966
5283,5,Christopher,Driscoll@consectetuer.gov,13/10/2017,860-520-5537,27/10/1967,M,1967
5284,5,Amber,Rebecca@Nunc.gov,29/10/2017,337-225-6048,21/10/1968,F,1968
5285,5,Teegan,Craig@dignissim.net,11/01/2018,996-577-3859,05/05/1973,F,1973
5286,5,Benedict,Adrienne@nascetur.us,29/12/2018,935-535-6082,19/01/1995,M,1995
5287,5,Galena,April@Cras.gov,07/05/2018,732-927-7206,21/09/1992,N,1992
5288,5,Nissim,Unity@facilisi.org,13/05/2018,099-398-2956,24/11/1980,M,1980
5289,5,Berk,Peter@sem.edu,25/12/2017,642-010-6737,27/04/1972,M,1972
5290,5,Bree,Patience@nostra.com,16/03/2017,254-001-5440,12/02/1982,N,1982
5291,5,Grace,Preston@fermentum.com,29/01/2017,931-391-4698,09/12/1951,F,1951
5292,5,Xyla,Lester@tristique.com,29/04/2017,346-460-7226,19/06/1957,F,1957
5293,5,Connor,Breanna@Class.gov,30/09/2017,089-233-2747,17/12/1966,M,1966
5294,5,Isabella,Talon@mollis.net,30/03/2017,261-203-0848,16/08/1955,F,1955
5295,5,Macaulay,Cally@Sed.edu,02/09/2017,529-966-5403,03/06/1986,N,1986
5296,5,Noble,Joseph@diam.edu,15/07/2017,693-736-9309,30/03/1962,M,1962
5297,5,Cassandra,Fitzgerald@vulputate.com,12/11/2017,064-116-7578,28/08/1969,F,1969
5298,5,Emmanuel,Reece@Integer.gov,27/10/2017,753-120-3347,04/09/1968,M,1968
5299,5,Joan,Owen@Donec.org,20/05/2018,226-911-6174,13/04/1981,F,1981
5300,5,Amanda,Ella@tempor.gov,16/01/2017,960-011-9461,07/08/1980,N,1980
5301,5,Oliver,Hedley@erat.com,29/08/2018,005-168-2905,19/07/1987,M,1987
5302,5,Kermit,Tara@libero.org,19/01/2017,465-652-0937,23/04/1951,M,1951
5303,5,Dara,Ulla@netus.com,27/04/2018,606-239-7351,12/11/1979,F,1979
5304,5,Hadassah,Whoopi@accumsan.org,13/09/2017,353-799-5946,21/12/1965,F,1965
5305,5,Patience,Idona@lacus.us,10/02/2017,070-233-0225,24/08/1952,F,1952
5306,5,Kylynn,Shoshana@massa.us,27/06/2017,531-931-9507,21/09/1984,N,1984
5307,5,Luke,Mary@Aenean.org,12/02/2017,025-781-5658,22/10/1952,M,1952
5308,5,Fulton,Dexter@convallis.org,09/04/2017,120-529-9185,28/03/1956,M,1956
5309,5,Shannon,Marny@elit.org,16/06/2017,657-751-9324,11/06/1960,F,1960
5310,5,Michael,Dolan@scelerisque.us,24/05/2018,316-013-9732,17/07/1981,M,1981
5311,5,Bradley,Lev@Donec.net,11/04/2018,860-325-3375,21/01/1992,N,1992
5312,5,Irma,Lucius@sagittis.gov,01/05/2018,113-289-9591,24/02/1980,F,1980
5313,5,Stuart,Signe@enim.us,08/07/2017,874-823-7184,25/10/1961,M,1961
5314,5,Xaviera,Isaiah@nisi.org,29/11/2017,438-601-4225,30/08/1988,N,1988
5315,5,Lee,Quin@habitant.edu,13/06/2017,344-283-6053,11/05/1984,N,1984
5316,5,Ruth,Joel@Praesent.net,10/04/2017,064-678-7794,01/05/1956,F,1956
5317,5,Leslie,Libby@non.com,13/01/2017,759-809-5785,16/07/1980,N,1980
5318,5,Scarlett,Cleo@ante.net,27/01/2018,987-998-0467,06/03/1990,N,1990
5319,5,Leroy,Alika@Vivamus.com,08/12/2018,873-918-1365,06/03/1998,N,1998
5320,5,Hillary,Ifeoma@Vestibulum.gov,01/04/2019,410-133-3132,01/02/2001,N,2001
5321,5,Lillian,Leslie@commodo.edu,22/12/2018,459-781-8093,10/08/1994,F,1994
5322,5,Colby,Zelda@sociis.org,23/04/2017,981-321-7303,05/02/1957,M,1957
5323,5,Darryl,Yvette@fames.com,07/03/2018,141-084-6498,29/09/1976,F,1976
5324,5,Aquila,Breanna@metus.edu,10/05/2018,057-816-8511,07/09/1980,M,1980
5325,5,Madeson,Adena@sagittis.gov,18/07/2018,039-136-9553,17/07/1994,N,1994
5326,5,Noble,Chloe@erat.gov,28/09/2017,274-565-2299,01/02/1987,N,1987
5327,5,Alisa,Hillary@Fusce.edu,23/01/2019,019-961-8396,04/08/1996,F,1996
5328,5,Madeline,Charde@dictum.org,11/02/2018,966-489-3284,17/07/1990,N,1990
5329,5,Reuben,Colette@facilisi.us,05/09/2017,457-540-8309,17/06/1965,M,1965
5330,5,Arden,Audrey@a.us,03/05/2017,548-136-1769,28/09/1957,M,1957
5331,5,Nicole,Adele@varius.us,16/03/2018,552-890-1935,24/04/1977,F,1977
5332,5,Joel,Duncan@condimentum.edu,21/04/2018,094-040-0151,19/04/1992,N,1992
5333,5,Robert,Guy@sodales.us,12/11/2018,857-004-1975,06/07/1997,N,1997
5334,5,Emerson,Aimee@venenatis.com,25/12/2018,686-016-0404,02/11/1994,M,1994
5335,5,Lareina,Unity@magna.edu,04/01/2018,189-863-9994,28/07/1989,N,1989
5336,5,Flynn,Bert@Nulla.net,15/09/2018,367-050-1539,14/08/1988,M,1988
5337,5,Salvador,Piper@dolor.gov,06/07/2018,743-523-9186,28/03/1994,N,1994
